sample_id,winner,loser
535,1530.5304984710244,1501.4695015289756
536,1498.5304984710244,1469.4695015289756
537,1530.5304984710244,1469.4695015289756
538,1501.4695015289756,1498.5304984710244
539,1500.0,1468.0
540,1532.0,1500.0
541,1500.0,1468.0
542,1532.0,1500.0
543,1530.5304984710244,1469.4695015289756
544,1530.5304984710244,1469.4695015289756
545,1530.5304984710244,1469.4695015289756
546,1530.5304984710244,1469.4695015289756
547,1530.5304984710244,1469.4695015289756
548,1530.5304984710244,1469.4695015289756
549,1530.5304984710244,1469.4695015289756
550,1530.5304984710244,1469.4695015289756
551,1531.263693206478,1500.736306793522
552,1531.263693206478,1500.6684908377624
553,1500.736306793522,1467.3315091622376
554,1500.6684908377624,1467.3315091622376
555,1531.263693206478,1467.9676502352856
556,1531.263693206478,1501.4387739660467
557,1501.4387739660467,1499.3298825921895
558,1499.3298825921895,1467.9676502352856
559,1532.0,1468.0
560,1500.0,1500.0
561,1532.0,1500.0
562,1500.0,1468.0
563,1531.263693206478,1468.736306793522
564,1531.263693206478,1502.13853822723
565,1497.86146177277,1468.736306793522
566,1502.13853822723,1497.86146177277
567,1556.858580798261,1532.3900430210062
568,1532.3900430210062,1413.9289325797731
569,1496.822443600959,1413.9289325797731
570,1556.858580798261,1496.822443600959
571,1556.858580798261,1532.3900430210062
572,1532.3900430210062,1413.9289325797731
573,1496.822443600959,1413.9289325797731
574,1556.858580798261,1496.822443600959
575,1532.3900430210062,1556.858580798261
576,1532.3900430210062,1413.9289325797731
577,1496.822443600959,1413.9289325797731
578,1556.858580798261,1496.822443600959
579,1500.0323497647144,1468.736306793522
580,1498.5612260339533,1468.736306793522
581,1532.6701174078105,1498.5612260339533
582,1532.6701174078105,1500.0323497647144
583,1531.263693206478,1468.736306793522
584,1531.263693206478,1470.13853822723
585,1529.86146177277,1468.736306793522
586,1529.86146177277,1470.13853822723
587,1500.0323497647144,1468.736306793522
588,1498.5612260339533,1468.736306793522
589,1532.6701174078105,1498.5612260339533
590,1532.6701174078105,1500.0323497647144
591,1500.0,1468.0
592,1532.0,1500.0
593,1500.0,1468.0
594,1532.0,1500.0
595,1530.5625813136655,1468.736306793522
596,1530.5612260339533,1468.736306793522
597,1530.5612260339533,1470.139885858859
598,1530.5625813136655,1470.139885858859
599,1532.0,1468.0
600,1500.0,1500.0
601,1532.0,1500.0
602,1500.0,1468.0
603,1499.263693206478,1468.736306793522
604,1499.3315091622376,1468.736306793522
605,1532.6684908377624,1499.263693206478
606,1532.6684908377624,1499.3315091622376
607,1531.263693206478,1499.9676502352856
608,1531.263693206478,1501.4387739660467
609,1501.4387739660467,1467.3298825921895
610,1499.9676502352856,1467.3298825921895
611,1500.0,1468.0
612,1532.0,1500.0
613,1500.0,1468.0
614,1532.0,1500.0
615,1531.263693206478,1501.4374186863345
616,1531.263693206478,1469.4387739660467
617,1497.860114141141,1469.4387739660467
618,1501.4374186863345,1497.860114141141
619,1498.5304984710244,1469.4695015289756
620,1530.5304984710244,1501.4695015289756
621,1530.5304984710244,1469.4695015289756
622,1501.4695015289756,1498.5304984710244
623,1531.263693206478,1469.4374186863345
624,1531.263693206478,1469.4387739660467
625,1529.860114141141,1469.4387739660467
626,1529.860114141141,1469.4374186863345
627,1531.263693206478,1468.736306793522
628,1531.263693206478,1470.13853822723
629,1529.86146177277,1468.736306793522
630,1529.86146177277,1470.13853822723
631,1499.263693206478,1468.736306793522
632,1531.3315091622376,1468.736306793522
633,1500.6684908377624,1499.263693206478
634,1531.3315091622376,1500.6684908377624
635,1531.263693206478,1500.736306793522
636,1531.263693206478,1500.6684908377624
637,1500.736306793522,1467.3315091622376
638,1500.6684908377624,1467.3315091622376
639,1555.2773835781404,1444.7226164218596
640,1444.7226164218596,1555.2773835781404
641,1555.2773835781404,1444.7226164218596
642,1444.7226164218596,1555.2773835781404
643,1444.7226164218596,1555.2773835781404
644,1555.2773835781404,1444.7226164218596
645,1444.7226164218596,1555.2773835781404
646,1555.2773835781404,1444.7226164218596
647,1555.2773835781404,1444.7226164218596
648,1444.7226164218596,1555.2773835781404
649,1555.2773835781404,1444.7226164218596
650,1555.2773835781404,1444.7226164218596
651,1555.2773835781404,1444.7226164218596
652,1555.2773835781404,1444.7226164218596
653,1499.263693206478,1468.736306793522
654,1532.6684908377624,1499.263693206478
655,1499.3315091622376,1468.736306793522
656,1532.6684908377624,1499.3315091622376
657,1500.0323497647144,1468.736306793522
658,1498.5612260339533,1468.736306793522
659,1532.6701174078105,1498.5612260339533
660,1532.6701174078105,1500.0323497647144
661,1531.263693206478,1500.736306793522
662,1531.263693206478,1500.6684908377624
663,1500.736306793522,1467.3315091622376
664,1500.6684908377624,1467.3315091622376
665,1531.263693206478,1468.736306793522
666,1529.86146177277,1468.736306793522
667,1531.263693206478,1470.13853822723
668,1529.86146177277,1470.13853822723
669,1500.0323497647144,1468.736306793522
670,1498.5612260339533,1468.736306793522
671,1532.6701174078105,1498.5612260339533
672,1532.6701174078105,1500.0323497647144
673,1531.263693206478,1500.736306793522
674,1531.263693206478,1468.6684908377624
675,1500.736306793522,1499.3315091622376
676,1499.3315091622376,1468.6684908377624
677,1531.263693206478,1468.736306793522
678,1529.86146177277,1468.736306793522
679,1531.263693206478,1470.13853822723
680,1529.86146177277,1470.13853822723
681,1532.0,1500.0
682,1500.0,1468.0
683,1532.0,1500.0
684,1500.0,1468.0
685,1500.0,1500.0
686,1532.0,1468.0
687,1500.0,1468.0
688,1532.0,1500.0
689,1499.263693206478,1468.035466191047
690,1531.9661669788793,1499.263693206478
691,1531.9661669788793,1500.734673623596
692,1500.734673623596,1468.035466191047
693,1531.263693206478,1499.9676502352856
694,1531.263693206478,1501.4387739660467
695,1501.4387739660467,1467.3298825921895
696,1499.9676502352856,1467.3298825921895
697,1530.5625813136655,1468.736306793522
698,1530.5612260339533,1468.736306793522
699,1530.5612260339533,1470.139885858859
700,1530.5625813136655,1470.139885858859
701,1492.676321574014,1419.4769703658042
702,1580.5230296341958,1507.323678425986
703,1580.5230296341958,1419.4769703658042
704,1507.323678425986,1492.676321574014
705,1492.676321574014,1419.4769703658042
706,1580.5230296341958,1507.323678425986
707,1507.323678425986,1492.676321574014
708,1580.5230296341958,1419.4769703658042
709,1492.676321574014,1419.4769703658042
710,1580.5230296341958,1507.323678425986
711,1580.5230296341958,1419.4769703658042
712,1507.323678425986,1492.676321574014
713,1530.5625813136655,1468.736306793522
714,1530.5612260339533,1468.736306793522
715,1530.5612260339533,1470.139885858859
716,1530.5625813136655,1470.139885858859
717,1531.263693206478,1468.736306793522
718,1529.86146177277,1468.736306793522
719,1531.263693206478,1470.13853822723
720,1529.86146177277,1470.13853822723
721,1500.0,1468.0
722,1532.0,1500.0
723,1500.0,1468.0
724,1532.0,1500.0
725,1500.0,1468.0
726,1532.0,1500.0
727,1500.0,1468.0
728,1532.0,1500.0
729,1531.263693206478,1500.736306793522
730,1531.263693206478,1468.6684908377624
731,1500.736306793522,1499.3315091622376
732,1499.3315091622376,1468.6684908377624
733,1530.5625813136655,1468.736306793522
734,1530.5612260339533,1468.736306793522
735,1530.5612260339533,1470.139885858859
736,1530.5625813136655,1470.139885858859
737,1532.0,1500.0
738,1500.0,1468.0
739,1500.0,1468.0
740,1532.0,1500.0
741,1499.263693206478,1468.035466191047
742,1531.9661669788793,1499.263693206478
743,1531.9661669788793,1500.734673623596
744,1500.734673623596,1468.035466191047
745,1530.5304984710244,1469.4695015289756
746,1530.5304984710244,1469.4695015289756
747,1530.5304984710244,1469.4695015289756
748,1530.5304984710244,1469.4695015289756
749,1499.263693206478,1468.736306793522
750,1532.6684908377624,1499.263693206478
751,1499.3315091622376,1468.736306793522
752,1532.6684908377624,1499.3315091622376
753,1499.964533808953,1500.736306793522
754,1500.736306793522,1468.0338330211207
755,1531.265326376404,1468.0338330211207
756,1531.265326376404,1499.964533808953
