sample_id,chosen_combined,rejected_combined,chosen_elo,rejected_elo,combined_correlation
70,0.09631767349655466,0.08774079045845971,1473.014371393065,1499.598034733932,-0.9999999999999999
71,0.09847340009204462,0.09847340009204462,1586.6766419763296,1586.6766419763296,
72,0.11112624891330816,0.08774079045845971,1440.7109518966736,1499.598034733932,-0.9999999999999999
73,0.09847340009204462,0.09847340009204462,1586.6766419763296,1586.6766419763296,
74,0.09631767349655466,0.08774079045845971,1473.014371393065,1499.598034733932,-0.9999999999999999
75,0.09847340009204462,0.09847340009204462,1586.6766419763296,1586.6766419763296,
76,0.11943835481554126,0.11943835481554126,1531.263693206478,1531.263693206478,
77,0.11743595793416134,0.11743595793416134,1529.86146177277,1529.86146177277,
78,0.09817439071557071,0.09701151328387556,1499.263693206478,1500.736306793522,-0.9999999999999999
79,0.13094036957663927,0.13094036957663927,1531.1995875226887,1531.1995875226887,
80,0.14422626676519387,0.13029790751475634,1500.0,1532.0,-0.9999999999999999
81,0.11939014143353825,0.13029790751475634,1500.0,1532.0,0.9999999999999999
82,0.0663349368697845,0.09214427959287395,1530.5304984710244,1498.5304984710244,-0.9999999999999999
83,0.0726302852049536,0.0663349368697845,1501.4695015289756,1530.5304984710244,-0.9999999999999999
84,0.14326572678616364,0.11384150723054341,1531.964533808953,1500.736306793522,0.9999999999999999
85,0.12611617680986856,0.14326572678616364,1499.265326376404,1531.964533808953,0.9999999999999999
86,0.07416697494875715,0.10875720228460709,1499.263693206478,1499.9661669788793,0.9999999999999999
87,0.1648120740002604,0.1648120740002604,1531.2654784202994,1531.2654784202994,
88,0.12346116627597462,0.13726026783398315,1530.5625813136655,1530.5612260339533,-0.9999999999999999
89,0.13726026783398315,0.12346116627597462,1530.5612260339533,1530.5625813136655,-0.9999999999999999
90,0.1275865773526706,0.14396737449320607,1531.263693206478,1529.86146177277,-0.9999999999999999
91,0.1275865773526706,0.14396737449320607,1531.263693206478,1529.86146177277,-0.9999999999999999
92,0.11513418072576177,0.11983451414595692,1531.263693206478,1500.736306793522,-0.9999999999999999
93,0.11513418072576177,0.12300556713619014,1531.263693206478,1500.6684908377624,-0.9999999999999999
94,0.13820511769849705,0.13128975338498736,1609.7393378371264,1663.45874742733,-0.9999999999999999
95,0.13820511769849705,0.13128975338498736,1609.7393378371264,1663.45874742733,-0.9999999999999999
96,0.13820511769849705,0.13820511769849705,1609.7393378371264,1609.7393378371264,
97,0.13128975338498736,0.13820511769849705,1663.45874742733,1609.7393378371264,-0.9999999999999999
98,0.13820511769849705,0.13128975338498736,1609.7393378371264,1663.45874742733,-0.9999999999999999
99,0.13820511769849705,0.13820511769849705,1609.7393378371264,1609.7393378371264,
100,0.13128975338498736,0.13820511769849705,1663.45874742733,1609.7393378371264,-0.9999999999999999
101,0.13128975338498736,0.13128975338498736,1663.45874742733,1663.45874742733,
102,0.13820511769849705,0.13820511769849705,1609.7393378371264,1609.7393378371264,
103,0.13128975338498736,0.13820511769849705,1663.45874742733,1609.7393378371264,-0.9999999999999999
104,0.13128975338498736,0.13128975338498736,1663.45874742733,1663.45874742733,
105,0.11114668830556754,0.13128975338498736,1378.4252276458028,1663.45874742733,0.9999999999999999
106,0.13128975338498736,0.13820511769849705,1663.45874742733,1609.7393378371264,-0.9999999999999999
107,0.13820511769849705,0.13128975338498736,1609.7393378371264,1663.45874742733,-0.9999999999999999
108,0.13820511769849705,0.13128975338498736,1609.7393378371264,1663.45874742733,-0.9999999999999999
109,0.13128975338498736,0.13820511769849705,1663.45874742733,1609.7393378371264,-0.9999999999999999
110,0.13820511769849705,0.13128975338498736,1609.7393378371264,1663.45874742733,-0.9999999999999999
111,0.13820511769849705,0.13128975338498736,1609.7393378371264,1663.45874742733,-0.9999999999999999
112,0.13128975338498736,0.13820511769849705,1663.45874742733,1609.7393378371264,-0.9999999999999999
113,0.13820511769849705,0.13128975338498736,1609.7393378371264,1663.45874742733,-0.9999999999999999
114,0.13820511769849705,0.13128975338498736,1609.7393378371264,1663.45874742733,-0.9999999999999999
115,0.13128975338498736,0.13820511769849705,1663.45874742733,1609.7393378371264,-0.9999999999999999
116,0.13128975338498736,0.13128975338498736,1663.45874742733,1663.45874742733,
117,0.1321102234782247,0.1546598081809396,1532.0,1500.0,-0.9999999999999999
118,0.16723100475178812,0.1321102234782247,1500.0,1532.0,-0.9999999999999999
119,0.1297670706990835,0.1285322485338139,1530.5304984710244,1530.5304984710244,
120,0.1297670706990835,0.1285322485338139,1530.5304984710244,1530.5304984710244,
121,0.10107222690961776,0.09651197065323214,1530.4953386056566,1500.736306793522,0.9999999999999999
122,0.10138709248773495,0.10107222690961776,1500.0338330211207,1530.4953386056566,-0.9999999999999999
123,0.1099690017568397,0.14253551238822038,1531.263693206478,1497.86146177277,-0.9999999999999999
124,0.1099690017568397,0.23350401696231926,1531.263693206478,1502.13853822723,-0.9999999999999999
125,0.1282526278405136,0.1282526278405136,1531.263693206478,1531.263693206478,
126,0.1556610312222454,0.1556610312222454,1529.86146177277,1529.86146177277,
127,0.12602010651422818,0.11909206666182814,1530.4953386056566,1500.736306793522,0.9999999999999999
128,0.11329916293325239,0.12602010651422818,1500.0338330211207,1530.4953386056566,0.9999999999999999
129,0.10505115056834706,0.10670390070675531,1499.263693206478,1531.9661669788793,0.9999999999999999
130,0.10670390070675531,0.1135211827634208,1531.9661669788793,1500.734673623596,-0.9999999999999999
131,0.1356170129765985,0.17147094246447497,1498.5304984710244,1530.5304984710244,0.9999999999999999
132,0.14406608649598496,0.17147094246447497,1501.4695015289756,1530.5304984710244,0.9999999999999999
133,0.1086603994863058,0.10269348277594666,1499.263693206478,1499.9661669788793,-0.9999999999999999
134,0.08914345740157892,0.08914345740157892,1531.2654784202994,1531.2654784202994,
135,0.12676248086279232,0.10052634717443303,1499.263693206478,1531.9661669788793,-0.9999999999999999
136,0.10052634717443303,0.09651156644734141,1531.9661669788793,1500.734673623596,0.9999999999999999
137,0.12807236515671624,0.1089248919450027,1531.263693206478,1529.86146177277,0.9999999999999999
138,0.12807236515671624,0.1089248919450027,1531.263693206478,1529.86146177277,0.9999999999999999
139,0.15934692471349246,0.1267446689960378,1499.263693206478,1500.736306793522,-0.9999999999999999
140,0.17256521955292686,0.17256521955292686,1531.1995875226887,1531.1995875226887,
141,0.10815738116286629,0.10078654585195734,1532.0,1500.0,0.9999999999999999
142,0.09492170979731328,0.10815738116286629,1500.0,1532.0,0.9999999999999999
143,0.14056619774525275,0.2101881948470662,1401.801170130182,1727.7714936429416,0.9999999999999999
144,0.2101881948470662,0.15685937165978608,1727.7714936429416,1594.3394314883046,0.9999999999999999
145,0.14056619774525275,0.2101881948470662,1401.801170130182,1727.7714936429416,0.9999999999999999
146,0.2101881948470662,0.15685937165978608,1727.7714936429416,1594.3394314883046,0.9999999999999999
147,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
148,0.15685937165978608,0.15685937165978608,1594.3394314883046,1594.3394314883046,
149,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
150,0.15685937165978608,0.15685937165978608,1594.3394314883046,1594.3394314883046,
151,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
152,0.15685937165978608,0.15685937165978608,1594.3394314883046,1594.3394314883046,
153,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
154,0.15685937165978608,0.15685937165978608,1594.3394314883046,1594.3394314883046,
155,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
156,0.15685937165978608,0.14056619774525275,1594.3394314883046,1401.801170130182,0.9999999999999999
157,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
158,0.09501245220407592,0.15685937165978608,1276.0879047385718,1594.3394314883046,0.9999999999999999
159,0.2101881948470662,0.14056619774525275,1727.7714936429416,1401.801170130182,0.9999999999999999
160,0.15685937165978608,0.14056619774525275,1594.3394314883046,1401.801170130182,0.9999999999999999
161,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
162,0.15685937165978608,0.15685937165978608,1594.3394314883046,1594.3394314883046,
163,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
164,0.15685937165978608,0.14056619774525275,1594.3394314883046,1401.801170130182,0.9999999999999999
165,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
166,0.15685937165978608,0.14056619774525275,1594.3394314883046,1401.801170130182,0.9999999999999999
167,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
168,0.15685937165978608,0.14056619774525275,1594.3394314883046,1401.801170130182,0.9999999999999999
169,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
170,0.15685937165978608,0.15685937165978608,1594.3394314883046,1594.3394314883046,
171,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
172,0.15685937165978608,0.15685937165978608,1594.3394314883046,1594.3394314883046,
173,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
174,0.15685937165978608,0.15685937165978608,1594.3394314883046,1594.3394314883046,
175,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
176,0.15685937165978608,0.15685937165978608,1594.3394314883046,1594.3394314883046,
177,0.2101881948470662,0.2101881948470662,1727.7714936429416,1727.7714936429416,
178,0.15685937165978608,0.10805669217766571,1594.3394314883046,1531.263693206478,0.9999999999999999
179,0.10805669217766571,0.11984049729615669,1531.263693206478,1529.86146177277,-0.9999999999999999
180,0.11984049729615669,0.13588966942220174,1529.86146177277,1499.263693206478,-0.9999999999999999
181,0.12433232408293876,0.14013433961539773,1532.6684908377624,1499.3315091622376,-0.9999999999999999
182,0.12433232408293876,0.17767864680335926,1532.6684908377624,1500.0,-0.9999999999999999
183,0.24638382008839677,0.17758990522541318,1532.0,1500.0,0.9999999999999999
184,0.24638382008839677,0.15700037392064348,1532.0,1531.263693206478,0.9999999999999999
185,0.15700037392064348,0.15917824363380556,1531.263693206478,1497.860114141141,-0.9999999999999999
186,0.1225790690989288,0.1320315886529078,1501.4374186863345,1531.263693206478,0.9999999999999999
187,0.1320315886529078,0.12165776562299349,1531.263693206478,1501.4387739660467,0.9999999999999999
188,0.1363963603478551,0.11638673644416242,1499.3298825921895,1532.0,-0.9999999999999999
189,0.12004202073300979,0.119101993697925,1500.0,1500.0,
190,0.11638673644416242,0.11702302876722709,1532.0,1534.0799078448915,0.9999999999999999
191,0.1432681070425969,0.13091405020653862,1779.889398268751,1259.2408740174224,0.9999999999999999
192,0.1432681070425969,0.11702302876722709,1779.889398268751,1534.0799078448915,0.9999999999999999
193,0.1432681070425969,0.11458069027549646,1779.889398268751,1426.789819868935,0.9999999999999999
194,0.1432681070425969,0.11702302876722709,1779.889398268751,1534.0799078448915,0.9999999999999999
195,0.1432681070425969,0.13091405020653862,1779.889398268751,1259.2408740174224,0.9999999999999999
196,0.1432681070425969,0.11702302876722709,1779.889398268751,1534.0799078448915,0.9999999999999999
197,0.1432681070425969,0.11458069027549646,1779.889398268751,1426.789819868935,0.9999999999999999
198,0.1432681070425969,0.11702302876722709,1779.889398268751,1534.0799078448915,0.9999999999999999
199,0.1432681070425969,0.13091405020653862,1779.889398268751,1259.2408740174224,0.9999999999999999
200,0.1432681070425969,0.11702302876722709,1779.889398268751,1534.0799078448915,0.9999999999999999
201,0.1432681070425969,0.1432681070425969,1779.889398268751,1779.889398268751,
202,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
203,0.11458069027549646,0.1432681070425969,1426.789819868935,1779.889398268751,0.9999999999999999
204,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
205,0.11458069027549646,0.1432681070425969,1426.789819868935,1779.889398268751,0.9999999999999999
206,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
207,0.13091405020653862,0.1432681070425969,1259.2408740174224,1779.889398268751,0.9999999999999999
208,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
209,0.11458069027549646,0.1432681070425969,1426.789819868935,1779.889398268751,0.9999999999999999
210,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
211,0.11458069027549646,0.1432681070425969,1426.789819868935,1779.889398268751,0.9999999999999999
212,0.11702302876722709,0.11702302876722709,1534.0799078448915,1534.0799078448915,
213,0.11458069027549646,0.1432681070425969,1426.789819868935,1779.889398268751,0.9999999999999999
214,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
215,0.11458069027549646,0.1432681070425969,1426.789819868935,1779.889398268751,0.9999999999999999
216,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
217,0.11458069027549646,0.1432681070425969,1426.789819868935,1779.889398268751,0.9999999999999999
218,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
219,0.11458069027549646,0.1432681070425969,1426.789819868935,1779.889398268751,0.9999999999999999
220,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
221,0.11458069027549646,0.1432681070425969,1426.789819868935,1779.889398268751,0.9999999999999999
222,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
223,0.13091405020653862,0.1432681070425969,1259.2408740174224,1779.889398268751,0.9999999999999999
224,0.11702302876722709,0.1432681070425969,1534.0799078448915,1779.889398268751,0.9999999999999999
225,0.11458069027549646,0.1432681070425969,1426.789819868935,1779.889398268751,0.9999999999999999
226,0.12835291848536173,0.12086799947062275,1500.0,1532.0,-0.9999999999999999
227,0.12811815263143195,0.12086799947062275,1500.0,1532.0,-0.9999999999999999
228,0.12769575795461882,0.1260456942943369,1500.0,1532.0,-0.9999999999999999
229,0.1260456942943369,0.12675804560101356,1532.0,1500.0,-0.9999999999999999
230,0.10453173951570581,0.10159487996782574,1500.0,1532.0,-0.9999999999999999
231,0.10159487996782574,0.1377770239928223,1532.0,1500.0,-0.9999999999999999
232,0.10636526870738866,0.1351667927220842,1532.0,1500.0,-0.9999999999999999
233,0.10636526870738866,0.10822800572003645,1532.0,1530.5304984710244,-0.9999999999999999
234,0.09888201323778074,0.10822800572003645,1498.5304984710244,1530.5304984710244,0.9999999999999999
235,0.0893173854964848,0.06850104782071295,1501.4695015289756,1499.263693206478,0.9999999999999999
236,0.06872591036502702,0.07830098271414306,1531.3315091622376,1500.6684908377624,-0.9999999999999999
237,0.06872591036502702,0.12682532990749062,1531.3315091622376,1531.263693206478,-0.9999999999999999
238,0.12682532990749062,0.09652812632254198,1531.263693206478,1497.860114141141,0.9999999999999999
239,0.11239405232405955,0.11618634471476519,1501.4374186863345,1530.5304984710244,0.9999999999999999
240,0.1070257566454984,0.11618634471476519,1498.5304984710244,1530.5304984710244,0.9999999999999999
241,0.12341720156998807,0.10435640902912871,1501.4695015289756,1531.263693206478,-0.9999999999999999
242,0.10435640902912871,0.12577933490840185,1531.263693206478,1497.86146177277,-0.9999999999999999
243,0.12132306106692199,0.12449752228978328,1502.13853822723,1499.263693206478,-0.9999999999999999
244,0.13092224592862692,0.13092224592862692,1531.9661669788793,1531.9661669788793,
245,0.10527201036650591,0.10297923739129472,1500.734673623596,1532.0,-0.9999999999999999
246,0.097415054965696,0.10163030893808911,1500.0,1500.0,
247,0.10297923739129472,0.1559066355586411,1532.0,1499.263693206478,-0.9999999999999999
248,0.15201183839852403,0.15201183839852403,1531.9661669788793,1531.9661669788793,
249,0.12128906361937067,0.1410023343287214,1500.035466191047,1531.263693206478,0.9999999999999999
250,0.1410023343287214,0.11394312418768252,1531.263693206478,1501.4387739660467,0.9999999999999999
251,0.0990595644222197,0.12539093834388715,1499.3298825921895,1530.5304984710244,0.9999999999999999
252,0.10594736028514018,0.10594736028514018,1530.5304984710244,1530.5304984710244,
253,0.12539093834388715,0.11436157982129481,1530.5304984710244,1531.263693206478,-0.9999999999999999
254,0.11436157982129481,0.19414781819921367,1531.263693206478,1529.860114141141,-0.9999999999999999
255,0.19414781819921367,0.13489806642836263,1529.860114141141,1499.964533808953,0.9999999999999999
256,0.1255843353484386,0.15264291223580403,1500.736306793522,1531.265326376404,0.9999999999999999
257,0.15264291223580403,0.10614955888190869,1531.265326376404,1559.729526119354,-0.9999999999999999
258,0.10422980465033728,0.10614955888190869,1497.86146177277,1559.729526119354,0.9999999999999999
259,0.09250973730443793,0.10313516556779952,1502.13853822723,1531.263693206478,0.9999999999999999
260,0.10313516556779952,0.0903356675911346,1531.263693206478,1529.860114141141,0.9999999999999999
261,0.0903356675911346,0.14169311051319475,1529.860114141141,1531.263693206478,0.9999999999999999
262,0.14169311051319475,0.13317332746781863,1531.263693206478,1501.4387739660467,0.9999999999999999
263,0.13460344334140642,0.14077230197324025,1499.9676502352856,1530.5304984710244,0.9999999999999999
264,0.11515800198483704,0.11515800198483704,1530.5304984710244,1530.5304984710244,
265,0.14077230197324025,0.11048552273076637,1530.5304984710244,1531.263693206478,-0.9999999999999999
266,0.11048552273076637,0.14438274530415807,1531.263693206478,1529.860114141141,-0.9999999999999999
267,0.14438274530415807,0.1001352490925653,1529.860114141141,1530.5304984710244,-0.9999999999999999
268,0.1026151635526512,0.1001352490925653,1498.5304984710244,1530.5304984710244,-0.9999999999999999
269,0.09198974598799847,0.1117073542236958,1501.4695015289756,1500.0,-0.9999999999999999
270,0.1089749882400309,0.14313195184087857,1532.0,1500.0,-0.9999999999999999
271,0.1089749882400309,0.15007818740604656,1532.0,1530.5304984710244,-0.9999999999999999
272,0.20137517205392869,0.20137517205392869,1530.5304984710244,1530.5304984710244,
273,0.15007818740604656,0.11998053748423018,1530.5304984710244,1530.5304984710244,
274,0.10459289839267816,0.10459289839267816,1530.5304984710244,1530.5304984710244,
275,0.11998053748423018,0.130389344144261,1530.5304984710244,1531.263693206478,0.9999999999999999
276,0.130389344144261,0.137470179793042,1531.263693206478,1500.736306793522,-0.9999999999999999
277,0.12594435708707719,0.10575164892346546,1500.6684908377624,1531.263693206478,-0.9999999999999999
278,0.10575164892346546,0.11415478287609553,1531.263693206478,1501.4387739660467,-0.9999999999999999
279,0.10193981076833278,0.22032468972001068,1499.3298825921895,1532.0,0.9999999999999999
280,0.11253730059985795,0.22032468972001068,1500.0,1532.0,0.9999999999999999
281,0.12175197406003462,0.11571179539157622,1500.0,1531.263693206478,-0.9999999999999999
282,0.11571179539157622,0.10888854193302616,1531.263693206478,1497.86146177277,0.9999999999999999
283,0.09900006851888966,0.10979322625653083,1502.13853822723,1556.858580798261,0.9999999999999999
284,0.15071179537470208,0.1349833444281087,1532.3900430210062,1496.822443600959,0.9999999999999999
285,0.10979322625653083,0.10979322625653083,1556.858580798261,1556.858580798261,
286,0.15071179537470208,0.1349833444281087,1532.3900430210062,1496.822443600959,0.9999999999999999
287,0.10979322625653083,0.15071179537470208,1556.858580798261,1532.3900430210062,-0.9999999999999999
288,0.15071179537470208,0.1349833444281087,1532.3900430210062,1496.822443600959,0.9999999999999999
289,0.10979322625653083,0.10963951372805489,1556.858580798261,1500.0323497647144,0.9999999999999999
290,0.10452529902450237,0.12381361378580626,1498.5612260339533,1532.6701174078105,0.9999999999999999
291,0.12381361378580626,0.12099147698161469,1532.6701174078105,1531.263693206478,0.9999999999999999
292,0.12099147698161469,0.15386670261310414,1531.263693206478,1529.86146177277,-0.9999999999999999
293,0.15386670261310414,0.16287901488062137,1529.86146177277,1500.0323497647144,-0.9999999999999999
294,0.186406933074281,0.1559969008387479,1498.5612260339533,1532.6701174078105,-0.9999999999999999
295,0.1559969008387479,0.19518624098329249,1532.6701174078105,1500.0,-0.9999999999999999
296,0.14577337359658235,0.1297586190320785,1532.0,1500.0,0.9999999999999999
297,0.14577337359658235,0.09237334686211165,1532.0,1530.5625813136655,0.9999999999999999
298,0.10847695513183275,0.10847695513183275,1530.5612260339533,1530.5612260339533,
299,0.09237334686211165,0.08130371323399158,1530.5625813136655,1532.0,-0.9999999999999999
300,0.09158397694049226,0.08130371323399158,1500.0,1532.0,-0.9999999999999999
301,0.1035150076808031,0.06567280988606433,1500.0,1499.263693206478,0.9999999999999999
302,0.13569876617921042,0.10781738820074713,1499.3315091622376,1532.6684908377624,-0.9999999999999999
303,0.10781738820074713,0.09192454870414178,1532.6684908377624,1531.263693206478,0.9999999999999999
304,0.09192454870414178,0.09094094682585901,1531.263693206478,1501.4387739660467,0.9999999999999999
305,0.09531795525147965,0.12779697830689515,1499.9676502352856,1500.0,0.9999999999999999
306,0.15104015940904558,0.11322440888421861,1532.0,1500.0,0.9999999999999999
307,0.15104015940904558,0.1117055265599519,1532.0,1531.263693206478,0.9999999999999999
308,0.1117055265599519,0.11355906674088546,1531.263693206478,1497.860114141141,-0.9999999999999999
309,0.12072450209309853,0.1467766494389487,1501.4374186863345,1498.5304984710244,-0.9999999999999999
310,0.10749624773598958,0.10749624773598958,1530.5304984710244,1530.5304984710244,
311,0.11408940486159885,0.09277651044335099,1501.4695015289756,1531.263693206478,-0.9999999999999999
312,0.09277651044335099,0.10509173147675295,1531.263693206478,1529.860114141141,-0.9999999999999999
313,0.10509173147675295,0.13008564985658483,1529.860114141141,1531.263693206478,0.9999999999999999
314,0.13008564985658483,0.13909948837208536,1531.263693206478,1529.86146177277,-0.9999999999999999
315,0.13909948837208536,0.09879525263955445,1529.86146177277,1499.263693206478,0.9999999999999999
316,0.11205930205287729,0.11983443627997364,1531.3315091622376,1500.6684908377624,-0.9999999999999999
317,0.11205930205287729,0.11533105207293916,1531.3315091622376,1531.263693206478,-0.9999999999999999
318,0.11533105207293916,0.11825688627948189,1531.263693206478,1500.736306793522,-0.9999999999999999
