Row,loser,winner
59,1.548554068999241e-82,1.0310825420397932e-05
60,1.548554068999241e-82,3.886075818942797e-160
61,3.246397069115173e-157,3.886075818942797e-160
62,3.246397069115173e-157,1.0310825420397932e-05
63,1.548554068999241e-82,1.0310825420397932e-05
64,3.886075818942797e-160,1.548554068999241e-82
65,3.886075818942797e-160,3.246397069115173e-157
66,1.0310825420397932e-05,3.246397069115173e-157
67,1.548554068999241e-82,1.0310825420397932e-05
68,1.548554068999241e-82,3.886075818942797e-160
69,3.886075818942797e-160,3.246397069115173e-157
70,1.0310825420397932e-05,3.246397069115173e-157
71,1.0310825420397932e-05,1.548554068999241e-82
72,1.548554068999241e-82,3.886075818942797e-160
73,3.246397069115173e-157,3.886075818942797e-160
74,1.0310825420397932e-05,3.246397069115173e-157
75,1.548554068999241e-82,1.0310825420397932e-05
76,1.548554068999241e-82,3.886075818942797e-160
77,3.886075818942797e-160,3.246397069115173e-157
78,3.246397069115173e-157,1.0310825420397932e-05
79,1.548554068999241e-82,1.0310825420397932e-05
80,1.548554068999241e-82,3.886075818942797e-160
81,3.886075818942797e-160,3.246397069115173e-157
82,1.0310825420397932e-05,3.246397069115173e-157
83,1.0310825420397932e-05,1.548554068999241e-82
84,3.886075818942797e-160,1.548554068999241e-82
85,3.886075818942797e-160,3.246397069115173e-157
86,1.0310825420397932e-05,3.246397069115173e-157
87,1.548554068999241e-82,1.0310825420397932e-05
88,1.548554068999241e-82,3.886075818942797e-160
89,3.886075818942797e-160,3.246397069115173e-157
90,3.246397069115173e-157,1.0310825420397932e-05
91,1.548554068999241e-82,1.0310825420397932e-05
92,1.548554068999241e-82,3.886075818942797e-160
93,3.246397069115173e-157,3.886075818942797e-160
94,1.0310825420397932e-05,3.246397069115173e-157
95,1.548554068999241e-82,1.0310825420397932e-05
96,1.548554068999241e-82,3.886075818942797e-160
97,3.886075818942797e-160,3.246397069115173e-157
98,1.0310825420397932e-05,3.246397069115173e-157
99,1.548554068999241e-82,1.0310825420397932e-05
100,1.548554068999241e-82,3.886075818942797e-160
101,3.886075818942797e-160,3.246397069115173e-157
102,1.0310825420397932e-05,3.246397069115173e-157
103,1.0310825420397932e-05,1.548554068999241e-82
104,1.548554068999241e-82,3.886075818942797e-160
105,3.246397069115173e-157,3.886075818942797e-160
106,1.0310825420397932e-05,3.246397069115173e-157
107,1.548554068999241e-82,1.0310825420397932e-05
108,1.548554068999241e-82,3.886075818942797e-160
109,3.886075818942797e-160,3.246397069115173e-157
110,3.246397069115173e-157,1.0310825420397932e-05
111,1.548554068999241e-82,1.0310825420397932e-05
112,3.886075818942797e-160,1.548554068999241e-82
113,3.886075818942797e-160,3.246397069115173e-157
114,1.0310825420397932e-05,3.246397069115173e-157
115,1.548554068999241e-82,1.0310825420397932e-05
116,1.548554068999241e-82,3.886075818942797e-160
117,3.246397069115173e-157,3.886075818942797e-160
118,3.246397069115173e-157,1.0310825420397932e-05
119,1.548554068999241e-82,1.0310825420397932e-05
120,1.548554068999241e-82,3.886075818942797e-160
121,3.886075818942797e-160,3.246397069115173e-157
122,1.0310825420397932e-05,3.246397069115173e-157
123,1.548554068999241e-82,1.0310825420397932e-05
124,1.548554068999241e-82,3.886075818942797e-160
125,3.886075818942797e-160,3.246397069115173e-157
126,1.0310825420397932e-05,3.246397069115173e-157
127,1.548554068999241e-82,1.0310825420397932e-05
128,1.548554068999241e-82,3.886075818942797e-160
129,3.886075818942797e-160,3.246397069115173e-157
130,1.0310825420397932e-05,3.246397069115173e-157
131,1.548554068999241e-82,1.0310825420397932e-05
132,7.961580835390432e-161,2.4894279216168112e-160
133,8.454217833931564e-240,2.1865407240525642e-240
134,7.961580835390432e-161,2.1865407240525642e-240
135,8.454217833931564e-240,2.4894279216168112e-160
136,4.038423963590746e-159,3.0322704617996775e-160
137,4.038423963590746e-159,1.5580825179026614e-81
138,3.0322704617996775e-160,2.2702959528531948e-05
139,1.5580825179026614e-81,2.2702959528531948e-05
140,3.669022660883115e-05,2.813203589624451e-84
141,3.669022660883115e-05,7.518570231497109e-14
142,7.518570231497109e-14,4.787757009878297e-86
143,2.813203589624451e-84,4.787757009878297e-86
144,2.813203589624451e-84,3.669022660883115e-05
145,3.669022660883115e-05,7.518570231497109e-14
146,2.813203589624451e-84,4.787757009878297e-86
147,7.518570231497109e-14,4.787757009878297e-86
148,3.669022660883115e-05,2.813203589624451e-84
149,3.669022660883115e-05,7.518570231497109e-14
150,7.518570231497109e-14,4.787757009878297e-86
151,2.813203589624451e-84,4.787757009878297e-86
152,6.790331342423646e-159,1.8780102083606705e-82
153,0.0006443172674684,1.8780102083606705e-82
154,6.790331342423646e-159,2.265532526828099e-06
155,0.0006443172674684,2.265532526828099e-06
156,9.72482931509478e-89,1.276288127378035e-91
157,2.320433748562757e-87,9.72482931509478e-89
158,1.276288127378035e-91,2.4559366570469213e-05
159,2.320433748562757e-87,2.4559366570469213e-05
160,1.0322256789982213e-163,0.0008563021135754
161,1.1780744971864966e-05,0.0001887870061533
162,1.0322256789982213e-163,1.1780744971864966e-05
163,0.0008563021135754,0.0001887870061533
164,2.9665384678790173e-13,3.280852593577188e-85
165,6.64355515744934e-17,4.071931415112265e-07
166,4.071931415112265e-07,2.9665384678790173e-13
167,6.64355515744934e-17,3.280852593577188e-85
168,7.419626392807424e-83,0.000177033526176
169,4.268148264012313e-83,7.419626392807424e-83
170,4.268148264012313e-83,3.0766984977791925e-05
171,3.0766984977791925e-05,0.000177033526176
172,7.190591764205483e-161,5.850671998343781e-162
173,5.850671998343781e-162,1.910254599301756e-239
174,1.910254599301756e-239,0.0004337189081303
175,7.190591764205483e-161,0.0004337189081303
176,4.206280053420148e-85,6.453161635877053e-07
177,4.206280053420148e-85,8.62349610523897e-06
178,6.986234932199073e-82,8.62349610523897e-06
179,6.986234932199073e-82,6.453161635877053e-07
180,1.00929160486737e-80,2.5833271463086118e-158
181,1.00929160486737e-80,0.0001605288535471
182,0.0039531424188804,2.5833271463086118e-158
183,0.0039531424188804,0.0001605288535471
184,5.5290128537158296e-235,4.9302897859331586e-161
185,4.9302897859331586e-161,5.5290128537158296e-235
186,2.416480081011389e-07,4.9302897859331586e-161
187,4.9302897859331586e-161,2.416480081011389e-07
188,2.158513319171079e-87,5.165493685764776e-158
189,9.018518731842467e-157,9.483722001993368e-158
190,2.158513319171079e-87,5.165493685764776e-158
191,9.018518731842467e-157,9.483722001993368e-158
192,2.158513319171079e-87,5.165493685764776e-158
193,9.483722001993368e-158,5.165493685764776e-158
194,9.018518731842467e-157,9.483722001993368e-158
195,2.158513319171079e-87,5.165493685764776e-158
196,9.483722001993368e-158,5.165493685764776e-158
197,9.018518731842467e-157,9.483722001993368e-158
198,2.158513319171079e-87,5.165493685764776e-158
199,9.483722001993368e-158,5.165493685764776e-158
200,9.018518731842467e-157,9.483722001993368e-158
201,2.158513319171079e-87,5.165493685764776e-158
202,5.165493685764776e-158,9.483722001993368e-158
203,9.018518731842467e-157,9.483722001993368e-158
204,2.158513319171079e-87,5.165493685764776e-158
205,9.483722001993368e-158,5.165493685764776e-158
206,9.018518731842467e-157,9.483722001993368e-158
207,2.158513319171079e-87,5.165493685764776e-158
208,5.165493685764776e-158,9.483722001993368e-158
209,9.018518731842467e-157,9.483722001993368e-158
210,5.165493685764776e-158,2.158513319171079e-87
211,5.165493685764776e-158,9.483722001993368e-158
212,9.018518731842467e-157,9.483722001993368e-158
213,2.158513319171079e-87,5.165493685764776e-158
214,9.483722001993368e-158,5.165493685764776e-158
215,9.018518731842467e-157,9.483722001993368e-158
216,2.158513319171079e-87,5.165493685764776e-158
217,5.165493685764776e-158,9.483722001993368e-158
218,9.018518731842467e-157,9.483722001993368e-158
219,2.158513319171079e-87,5.165493685764776e-158
220,9.483722001993368e-158,5.165493685764776e-158
221,9.018518731842467e-157,9.483722001993368e-158
222,2.158513319171079e-87,5.165493685764776e-158
223,5.165493685764776e-158,9.483722001993368e-158
224,9.018518731842467e-157,9.483722001993368e-158
225,2.158513319171079e-87,5.165493685764776e-158
226,9.483722001993368e-158,5.165493685764776e-158
227,9.018518731842467e-157,9.483722001993368e-158
228,2.158513319171079e-87,5.165493685764776e-158
229,5.165493685764776e-158,9.483722001993368e-158
230,9.018518731842467e-157,9.483722001993368e-158
231,2.158513319171079e-87,5.165493685764776e-158
232,5.165493685764776e-158,9.483722001993368e-158
233,9.018518731842467e-157,9.483722001993368e-158
234,0.0038374770651829,9.829844747592535e-84
235,1.8226887698833094e-234,0.0008360352932587
236,1.8226887698833094e-234,0.0038374770651829
237,0.0008360352932587,9.829844747592535e-84
238,1.2832986817617848e-85,5.401320417469942e-06
239,7.821147262897464e-08,1.2058631263063904e-82
240,7.821147262897464e-08,5.401320417469942e-06
241,1.2832986817617848e-85,1.2058631263063904e-82
242,1.0205682374412123e-235,1.7809713209759098e-234
243,8.853813536473195e-235,1.0205682374412123e-235
244,2.3684674184605604e-235,8.853813536473195e-235
245,2.3684674184605604e-235,1.7809713209759098e-234
246,2.6459432578898475e-79,4.862829482041981e-158
247,2.6459432578898475e-79,2.484197963569874e-80
248,0.0740905963053539,4.862829482041981e-158
249,2.484197963569874e-80,0.0740905963053539
250,1.7465332472007216e-234,1.5413834098325155e-157
251,2.0087984726688185e-234,1.5413834098325155e-157
252,1.7465332472007216e-234,0.0022364644845398
253,2.0087984726688185e-234,0.0022364644845398
254,8.277324915218946e-07,8.386231033905973e-06
255,5.374763651868471e-07,8.277324915218946e-07
256,2.2938127282595027e-80,5.374763651868471e-07
257,2.2938127282595027e-80,8.386231033905973e-06
258,0.0019199488282789,1.1583561345323892e-163
259,1.1583561345323892e-163,1.1214899808308484e-85
260,4.454250759154269e-163,1.1214899808308484e-85
261,0.0019199488282789,4.454250759154269e-163
262,2.472459147456126e-82,0.0005890164168886
263,0.000447911825257,0.0145934437521776
264,0.0005890164168886,0.000447911825257
265,2.472459147456126e-82,0.0145934437521776
266,0.0002412338440289,9.685986999604564e-159
267,9.685986999604564e-159,4.802603111590888e-160
268,4.802603111590888e-160,2.7446673292574646e-162
269,0.0002412338440289,2.7446673292574646e-162
270,3.013563944538147e-160,5.143378684807645e-82
271,5.143378684807645e-82,5.319867029376132e-236
272,2.0912505504566262e-239,5.319867029376132e-236
273,3.013563944538147e-160,2.0912505504566262e-239
274,6.7823122063381435e-239,6.251787772929265e-06
275,6.7823122063381435e-239,3.191377792974785e-05
276,3.4070146244675705e-06,6.251787772929265e-06
277,3.4070146244675705e-06,3.191377792974785e-05
278,2.497548574721433e-158,1.4528396288715079e-80
279,2.003404387222076e-80,2.497548574721433e-158
280,1.4528396288715079e-80,0.0033550345658593
281,2.003404387222076e-80,0.0033550345658593
282,1.1318387972226504e-166,1.6638240359250356e-160
283,1.8110771283797771e-06,7.191352205395524e-09
284,1.8110771283797771e-06,1.1318387972226504e-166
285,7.191352205395524e-09,1.6638240359250356e-160
286,0.0005809227186681,2.7238263811204247e-157
287,1.8191557446724998e-159,0.0185683060893467
288,2.7238263811204247e-157,0.0185683060893467
289,1.8191557446724998e-159,0.0005809227186681
290,0.0005809227186681,2.7238263811204247e-157
291,1.8191557446724998e-159,0.0185683060893467
292,2.7238263811204247e-157,0.0185683060893467
293,2.7238263811204247e-157,0.0005809227186681
294,1.8191557446724998e-159,0.0185683060893467
295,2.7238263811204247e-157,0.0185683060893467
296,1.8191557446724998e-159,0.0005809227186681
297,2.7238263811204247e-157,0.0005809227186681
298,1.8191557446724998e-159,0.0185683060893467
299,2.7238263811204247e-157,0.0185683060893467
300,1.8191557446724998e-159,0.0005809227186681
301,2.7238263811204247e-157,0.0005809227186681
302,1.8191557446724998e-159,0.0185683060893467
303,2.7238263811204247e-157,0.0185683060893467
304,1.8191557446724998e-159,0.0005809227186681
305,2.7238263811204247e-157,0.0005809227186681
306,1.8191557446724998e-159,0.0185683060893467
307,2.7238263811204247e-157,0.0185683060893467
308,1.8191557446724998e-159,0.0005809227186681
309,2.7238263811204247e-157,0.0005809227186681
310,1.8191557446724998e-159,0.0185683060893467
311,2.7238263811204247e-157,0.0185683060893467
312,1.8191557446724998e-159,0.0005809227186681
313,0.0005809227186681,2.7238263811204247e-157
314,1.8191557446724998e-159,0.0185683060893467
315,2.7238263811204247e-157,0.0185683060893467
316,0.0005809227186681,1.8191557446724998e-159
317,2.7238263811204247e-157,0.0005809227186681
318,1.8191557446724998e-159,0.0185683060893467
319,0.0185683060893467,2.7238263811204247e-157
320,1.8191557446724998e-159,0.0005809227186681
321,0.0005809227186681,2.7238263811204247e-157
322,1.8191557446724998e-159,0.0185683060893467
323,2.7238263811204247e-157,0.0185683060893467
324,1.8191557446724998e-159,0.0005809227186681
325,2.7238263811204247e-157,0.0005809227186681
326,1.8191557446724998e-159,0.0185683060893467
327,2.7238263811204247e-157,0.0185683060893467
328,1.8191557446724998e-159,0.0005809227186681
329,0.0005809227186681,2.7238263811204247e-157
330,1.8191557446724998e-159,0.0185683060893467
331,2.7238263811204247e-157,0.0185683060893467
332,1.8191557446724998e-159,0.0005809227186681
333,0.0005809227186681,2.7238263811204247e-157
334,1.8191557446724998e-159,0.0185683060893467
335,2.7238263811204247e-157,0.0185683060893467
336,1.8191557446724998e-159,0.0005809227186681
337,0.0005809227186681,2.7238263811204247e-157
338,1.8191557446724998e-159,0.0185683060893467
339,2.7238263811204247e-157,0.0185683060893467
340,1.8191557446724998e-159,0.0005809227186681
341,2.7238263811204247e-157,0.0005809227186681
342,1.8191557446724998e-159,0.0185683060893467
343,2.7238263811204247e-157,0.0185683060893467
344,1.8191557446724998e-159,0.0005809227186681
345,2.7238263811204247e-157,0.0005809227186681
346,1.8191557446724998e-159,0.0185683060893467
347,2.7238263811204247e-157,0.0185683060893467
348,1.8191557446724998e-159,0.0005809227186681
349,2.7238263811204247e-157,0.0005809227186681
350,1.8191557446724998e-159,0.0185683060893467
351,2.7238263811204247e-157,0.0185683060893467
352,1.8191557446724998e-159,0.0005809227186681
353,2.7238263811204247e-157,0.0005809227186681
354,1.8191557446724998e-159,0.0185683060893467
355,2.7238263811204247e-157,0.0185683060893467
356,1.8191557446724998e-159,0.0005809227186681
357,4.413370434885324e-158,4.742307649652798e-07
358,1.4635577810657588e-82,4.742307649652798e-07
359,4.413370434885324e-158,2.256233424963405e-158
360,1.4635577810657588e-82,2.256233424963405e-158
361,0.000752056665668,3.253893779610133e-80
362,3.253893779610133e-80,2.99736349555338e-81
363,0.000752056665668,6.304455245850795e-157
364,6.304455245850795e-157,2.99736349555338e-81
365,1.9347703368658142e-80,1.901685147080417e-80
366,0.0008268186374708,0.0359379121464947
367,1.9347703368658142e-80,0.0008268186374708
368,1.901685147080417e-80,0.0359379121464947
369,7.30161178482284e-158,1.5077512755080535e-156
370,2.1096450793539616e-157,1.5077512755080535e-156
371,2.1096450793539616e-157,9.03416807577799e-156
372,9.03416807577799e-156,7.30161178482284e-158
373,8.376829429016359e-160,6.890985707205056e-06
374,1.5303017834078627e-08,6.890985707205056e-06
375,4.625562831006351e-82,1.5303017834078627e-08
376,8.376829429016359e-160,4.625562831006351e-82
377,2.8231660094928206e-82,2.6803546353797804e-82
378,4.337747756223995e-159,7.353606186859556e-83
379,2.8231660094928206e-82,4.337747756223995e-159
380,7.353606186859556e-83,2.6803546353797804e-82
381,2.0857505495854823e-157,7.851729655073777e-83
382,7.851729655073777e-83,3.850719613697139e-80
383,4.971402867591319e-83,2.0857505495854823e-157
384,4.971402867591319e-83,3.850719613697139e-80
385,2.0857505495854823e-157,7.851729655073777e-83
386,7.851729655073777e-83,3.850719613697139e-80
387,2.0857505495854823e-157,4.971402867591319e-83
388,4.971402867591319e-83,3.850719613697139e-80
389,2.0857505495854823e-157,7.851729655073777e-83
390,7.851729655073777e-83,3.850719613697139e-80
391,4.971402867591319e-83,2.0857505495854823e-157
392,4.971402867591319e-83,3.850719613697139e-80
393,2.0857505495854823e-157,7.851729655073777e-83
394,7.851729655073777e-83,3.850719613697139e-80
395,2.0857505495854823e-157,4.971402867591319e-83
396,4.971402867591319e-83,3.850719613697139e-80
397,2.0857505495854823e-157,7.851729655073777e-83
398,7.851729655073777e-83,3.850719613697139e-80
399,4.971402867591319e-83,2.0857505495854823e-157
400,4.971402867591319e-83,3.850719613697139e-80
401,2.0857505495854823e-157,7.851729655073777e-83
402,7.851729655073777e-83,3.850719613697139e-80
403,4.971402867591319e-83,3.850719613697139e-80
404,2.0857505495854823e-157,7.851729655073777e-83
405,7.851729655073777e-83,3.850719613697139e-80
406,2.0857505495854823e-157,4.971402867591319e-83
407,4.971402867591319e-83,3.850719613697139e-80
408,2.0857505495854823e-157,7.851729655073777e-83
409,7.851729655073777e-83,3.850719613697139e-80
410,2.0857505495854823e-157,4.971402867591319e-83
411,4.971402867591319e-83,3.850719613697139e-80
412,2.0857505495854823e-157,7.851729655073777e-83
413,7.851729655073777e-83,3.850719613697139e-80
414,4.971402867591319e-83,2.0857505495854823e-157
415,4.971402867591319e-83,3.850719613697139e-80
416,2.0857505495854823e-157,7.851729655073777e-83
417,7.851729655073777e-83,3.850719613697139e-80
418,2.0857505495854823e-157,4.971402867591319e-83
419,4.971402867591319e-83,3.850719613697139e-80
420,2.0857505495854823e-157,7.851729655073777e-83
421,7.851729655073777e-83,3.850719613697139e-80
422,2.0857505495854823e-157,4.971402867591319e-83
423,4.971402867591319e-83,3.850719613697139e-80
424,2.0857505495854823e-157,7.851729655073777e-83
425,3.850719613697139e-80,7.851729655073777e-83
426,2.0857505495854823e-157,4.971402867591319e-83
427,4.971402867591319e-83,3.850719613697139e-80
428,2.0857505495854823e-157,7.851729655073777e-83
429,7.851729655073777e-83,3.850719613697139e-80
430,2.0857505495854823e-157,4.971402867591319e-83
431,4.971402867591319e-83,3.850719613697139e-80
432,2.0857505495854823e-157,7.851729655073777e-83
433,7.851729655073777e-83,3.850719613697139e-80
434,2.0857505495854823e-157,4.971402867591319e-83
435,4.971402867591319e-83,3.850719613697139e-80
436,2.0857505495854823e-157,7.851729655073777e-83
437,7.851729655073777e-83,3.850719613697139e-80
438,2.0857505495854823e-157,4.971402867591319e-83
439,4.971402867591319e-83,3.850719613697139e-80
440,2.0857505495854823e-157,7.851729655073777e-83
441,7.851729655073777e-83,3.850719613697139e-80
442,2.0857505495854823e-157,4.971402867591319e-83
443,4.971402867591319e-83,3.850719613697139e-80
444,2.0857505495854823e-157,7.851729655073777e-83
445,7.851729655073777e-83,3.850719613697139e-80
446,4.971402867591319e-83,2.0857505495854823e-157
447,4.971402867591319e-83,3.850719613697139e-80
448,2.0857505495854823e-157,7.851729655073777e-83
449,7.851729655073777e-83,3.850719613697139e-80
450,2.0857505495854823e-157,4.971402867591319e-83
451,4.971402867591319e-83,3.850719613697139e-80
452,0.0006737246863768,5.343314669530882e-06
453,1.695560987789406e-06,1.7231401287783675e-06
454,0.0006737246863768,1.695560987789406e-06
455,5.343314669530882e-06,1.7231401287783675e-06
456,1.685293725636485e-81,5.800593789201933e-83
457,8.697738243612897e-06,1.438434013024724e-158
458,5.800593789201933e-83,1.438434013024724e-158
459,1.685293725636485e-81,8.697738243612897e-06
460,5.880966882267725e-249,1.4067973952370392e-235
461,7.362243009996079e-238,1.7263291853157675e-158
462,1.4067973952370392e-235,1.7263291853157675e-158
463,0.002725159977567,1.9098826262080682e-81
464,4.367513893668713e-80,6.071239747194647e-235
465,0.002725159977567,4.367513893668713e-80
466,1.9098826262080682e-81,6.071239747194647e-235
467,1.1182731217607804e-06,5.692928480519981e-05
468,2.4407465218556034e-156,6.5195659639453e-05
469,2.4407465218556034e-156,5.692928480519981e-05
470,6.5195659639453e-05,1.1182731217607804e-06
471,4.1606551679714434e-250,4.228304427336206e-242
472,4.1606551679714434e-250,3.985490141273839e-238
473,4.228304427336206e-242,8.315144491859107e-235
474,8.315144491859107e-235,3.985490141273839e-238
475,3.2401226621228115e-83,8.1495563425027275e-81
476,4.595889448063505e-86,8.1495563425027275e-81
477,4.595889448063505e-86,4.385171380237119e-164
478,4.385171380237119e-164,3.2401226621228115e-83
479,3.54120101000816e-06,7.911515715173427e-83
480,2.3911323761076057e-159,9.82331993013976e-161
481,2.3911323761076057e-159,7.911515715173427e-83
482,9.82331993013976e-161,3.54120101000816e-06
483,1.622272226378851e-158,9.336794040371539e-159
484,1.3665245899077573e-05,9.336794040371539e-159
485,1.622272226378851e-158,7.96713556404639e-83
486,7.96713556404639e-83,1.3665245899077573e-05
487,4.718466184456832e-83,0.0001007706620859
488,0.0001007706620859,0.0001052104917232
489,2.078271453351145e-161,0.0001052104917232
490,4.718466184456832e-83,2.078271453351145e-161
491,9.917828417067149e-158,5.385396133571396e-84
492,2.228098080691885e-10,5.257291646587028e-161
493,9.917828417067149e-158,2.228098080691885e-10
494,5.257291646587028e-161,5.385396133571396e-84
495,7.171482695331305e-81,2.0155770807376847e-79
496,2.0155770807376847e-79,4.720491307592656e-80
497,1.8500717302562397e-156,4.720491307592656e-80
498,1.8500717302562397e-156,7.171482695331305e-81
499,2.1069261672679982e-161,0.0037208189942586
500,4.575273784039218e-159,0.0037208189942586
501,2.2633353654621565e-160,4.575273784039218e-159
502,2.1069261672679982e-161,2.2633353654621565e-160
503,1.0064520579830298e-158,8.33668504744465e-158
504,2.6960841529810263e-235,1.5855479882743039e-233
505,1.0064520579830298e-158,1.5855479882743039e-233
506,2.6960841529810263e-235,8.33668504744465e-158
507,4.24144531396914e-83,1.407721073133428e-05
508,1.6645550213934035e-06,1.407721073133428e-05
509,1.6645550213934035e-06,0.0160679006114632
510,4.24144531396914e-83,0.0160679006114632
511,4.337197018879157e-06,2.9256610239854697e-05
512,5.621272831495179e-10,4.337197018879157e-06
513,5.621272831495179e-10,0.0002860757857405
514,2.9256610239854697e-05,0.0002860757857405
515,1.3199087829811802e-07,7.102135116215977e-07
516,1.3199087829811802e-07,5.984784790574595e-160
517,5.66327307634452e-88,7.102135116215977e-07
518,5.984784790574595e-160,5.66327307634452e-88
519,1.7377644223207965e-163,4.1146027722031677e-07
520,0.0006276480103005,4.1146027722031677e-07
521,0.0006276480103005,5.6637127475024914e-21
522,1.7377644223207965e-163,5.6637127475024914e-21
523,4.831689161850611e-06,4.2130878370697816e-05
524,1.4266157730411075e-06,4.2130878370697816e-05
525,2.473314181808196e-05,1.4266157730411075e-06
526,2.473314181808196e-05,4.831689161850611e-06
527,1.470853700455296e-94,2.1686421927987023e-157
528,3.161638351142518e-91,3.412408206338159e-87
529,1.470853700455296e-94,3.412408206338159e-87
530,3.161638351142518e-91,2.1686421927987023e-157
531,0.0083201731599843,0.0010442600773285
532,0.0006439009634278,0.0010442600773285
533,0.0006439009634278,3.826849878094304e-157
534,0.0083201731599843,3.826849878094304e-157
535,2.4329507173093983e-238,1.7310591292380663e-164
536,7.181344027673711e-163,5.320617185670536e-159
537,7.181344027673711e-163,1.7310591292380663e-164
538,5.320617185670536e-159,2.4329507173093983e-238
539,8.27131666198063e-87,5.012089917097343e-10
540,0.0003305149807562,2.699487457181941e-159
541,8.27131666198063e-87,0.0003305149807562
542,5.012089917097343e-10,2.699487457181941e-159
543,2.0839616017984523e-80,2.0839616017984523e-80
544,2.7196836364065234e-158,0.0093164960150057
545,2.0839616017984523e-80,0.0093164960150057
546,2.7196836364065234e-158,2.0839616017984523e-80
547,5.5464743441066754e-05,1.2879911434190602e-159
548,7.45274024569417e-158,3.0694930303780617e-162
549,5.5464743441066754e-05,3.0694930303780617e-162
550,7.45274024569417e-158,1.2879911434190602e-159
551,2.379444641984204e-80,0.0002574004748252
552,0.0003128340252861,0.0002574004748252
553,7.512383868716423e-160,2.379444641984204e-80
554,7.512383868716423e-160,0.0003128340252861
555,1.5797331359892704e-82,6.95205557428665e-13
556,1.753938600472707e-09,6.95205557428665e-13
557,4.367730640031741e-243,1.753938600472707e-09
558,1.5797331359892704e-82,4.367730640031741e-243
559,1.3778750013636926e-162,0.0346552224278877
560,1.7260499359277866e-06,2.119677948994877e-05
561,2.119677948994877e-05,0.0346552224278877
562,1.3778750013636926e-162,1.7260499359277866e-06
563,7.441856703177708e-82,7.359183042759517e-85
564,1.2964577219971424e-88,7.359183042759517e-85
565,7.441856703177708e-82,9.448807812133709e-164
566,9.448807812133709e-164,1.2964577219971424e-88
567,0.0004238892466469,4.758517078198623e-158
568,4.271989330356472e-80,0.0004238892466469
569,4.271989330356472e-80,4.400593614559285e-05
570,4.400593614559285e-05,4.758517078198623e-158
571,0.0004238892466469,4.758517078198623e-158
572,4.271989330356472e-80,0.0004238892466469
573,4.271989330356472e-80,4.400593614559285e-05
574,4.400593614559285e-05,4.758517078198623e-158
575,4.758517078198623e-158,0.0004238892466469
576,4.271989330356472e-80,0.0004238892466469
577,4.271989330356472e-80,4.400593614559285e-05
578,4.400593614559285e-05,4.758517078198623e-158
579,0.0,9.484107771820304e-87
580,0.0,1.618506452440657e-243
581,1.618506452440657e-243,6.277401318764828e-06
582,9.484107771820304e-87,6.277401318764828e-06
